id,room_id,start_at,end_at,user_id,rssi
933,1,2022-08-30 11:56:56,2022-08-30 18:08:35,6,-64
934,1,2022-08-30 12:12:59,2022-08-30 12:19:49,3,-84
935,1,2022-08-30 12:22:06,2022-08-30 13:19:11,3,-84
936,1,2022-08-30 12:40:20,2022-08-30 13:03:08,4,-74
937,1,2022-08-30 13:05:25,2022-08-30 14:57:23,4,-71
938,1,2022-08-30 13:21:29,2022-08-30 13:51:10,3,-85
939,1,2022-08-30 13:53:27,2022-08-30 14:20:53,3,-93
940,1,2022-08-30 14:23:10,2022-08-30 15:08:50,3,-90
941,1,2022-08-30 14:59:40,2022-08-30 18:08:36,4,-81
942,1,2022-08-30 15:33:56,2022-08-30 18:08:36,2,-70
943,3,2022-09-01 13:39:34,2022-09-01 17:39:48,28,-82
944,1,2022-09-01 15:37:56,2022-09-01 19:09:53,2,-69
945,3,2022-09-01 19:12:08,2022-09-01 19:18:18,2,-87
946,3,2022-09-01 21:52:10,2022-09-02 21:53:13,28,-74
947,1,2022-09-02 13:04:25,2022-09-02 13:33:59,11,-71
948,1,2022-09-02 13:27:09,2022-09-02 18:07:06,2,-89
949,1,2022-09-02 13:36:15,2022-09-02 18:07:07,11,-66
950,1,2022-09-02 14:12:46,2022-09-02 17:53:27,4,-80
951,1,2022-09-02 17:55:44,2022-09-02 18:07:07,4,-73
952,1,2022-09-05 08:06:19,2022-09-05 08:11:10,1,-92
953,5,2022-09-05 08:11:10,2022-09-05 17:58:37,1,-83
954,1,2022-09-05 13:06:10,2022-09-05 17:25:14,2,-68
955,1,2022-09-06 08:26:36,2022-09-06 08:27:06,1,-85
956,5,2022-09-06 08:27:06,2022-09-06 17:37:50,1,-78
957,1,2022-09-06 09:57:27,2022-09-06 17:33:24,6,-71
958,1,2022-09-06 10:04:17,2022-09-06 10:06:34,10,-88
959,1,2022-09-06 10:08:50,2022-09-06 17:17:28,10,-75
960,1,2022-09-06 10:24:47,2022-09-06 16:52:24,11,-65
961,1,2022-09-06 10:33:53,2022-09-06 17:33:24,2,-71
962,1,2022-09-06 10:33:54,2022-09-06 17:31:07,4,-79
963,1,2022-09-06 10:33:54,2022-09-06 13:11:18,20,-72
964,1,2022-09-06 10:33:54,2022-09-06 13:31:49,25,-63
965,1,2022-09-06 11:30:52,2022-09-06 17:31:07,5,-69
966,1,2022-09-07 08:07:28,2022-09-07 10:27:09,1,-79
967,5,2022-09-07 10:27:10,2022-09-07 14:38:03,1,-78
968,1,2022-09-07 12:49:10,2022-09-07 17:51:22,11,-72
969,1,2022-09-08 08:09:39,2022-09-08 08:16:12,1,-84
970,5,2022-09-08 08:16:13,2022-09-08 17:45:18,1,-81
971,1,2022-09-08 12:53:34,2022-09-08 17:42:17,11,-76
972,1,2022-09-09 08:16:26,2022-09-09 08:20:02,1,-85
973,5,2022-09-09 08:20:02,2022-09-09 13:13:44,1,-73
974,1,2022-09-09 11:27:18,2022-09-09 11:29:35,6,-88
975,1,2022-09-09 11:34:08,2022-09-09 11:47:46,6,-92
976,1,2022-09-09 11:50:03,2022-09-09 11:52:19,6,-95
977,1,2022-09-09 11:56:52,2022-09-09 15:01:13,6,-96
978,1,2022-09-09 12:44:41,2022-09-09 16:16:14,11,-76
979,1,2022-09-09 13:48:22,2022-09-09 14:33:54,16,-78
980,1,2022-09-09 13:59:45,2022-09-09 18:09:50,2,-79
981,1,2022-09-09 14:13:24,2022-09-09 19:38:42,5,-66
982,5,2022-09-12 08:15:46,2022-09-12 08:16:08,1,-88
983,1,2022-09-12 08:16:09,2022-09-12 08:21:53,1,-82
984,5,2022-09-12 08:21:54,2022-09-12 17:44:50,1,-80
985,1,2022-09-12 11:56:28,2022-09-12 15:20:58,9,-73
986,3,2022-09-12 15:23:11,2022-09-12 15:29:21,9,-86
987,1,2022-09-13 08:15:54,2022-09-13 08:19:34,1,-85
988,1,2022-09-13 08:15:55,2022-09-13 09:37:45,15,-69
989,5,2022-09-13 08:19:34,2022-09-13 17:48:46,1,-73
990,1,2022-09-13 09:42:18,2022-09-13 16:56:55,15,-73
991,1,2022-09-13 13:19:33,2022-09-13 14:41:58,9,-79
992,1,2022-09-13 13:19:33,2022-09-13 13:26:28,4,-75
993,1,2022-09-13 13:19:34,2022-09-13 16:56:56,20,-72
994,1,2022-09-13 13:19:34,2022-09-13 15:23:09,28,-74
995,1,2022-09-13 13:19:34,2022-09-13 14:05:19,16,-67
996,1,2022-09-13 13:19:35,2022-09-13 14:28:14,11,-69
997,1,2022-09-13 13:19:35,2022-09-13 13:28:45,6,-77
998,1,2022-09-13 13:19:35,2022-09-13 14:21:23,25,-81
999,1,2022-09-13 13:19:36,2022-09-13 16:02:03,2,-81
1000,1,2022-09-13 13:28:45,2022-09-13 13:53:52,4,-75
1001,1,2022-09-13 13:31:03,2022-09-13 17:47:03,6,-71
1002,1,2022-09-13 13:56:10,2022-09-13 14:21:24,4,-78
1003,2,2022-09-13 14:22:42,2022-09-13 14:33:07,4,-78
1004,2,2022-09-13 14:22:43,2022-09-13 14:35:43,25,-83
1005,1,2022-09-13 14:30:32,2022-09-13 17:03:47,11,-69
1006,1,2022-09-13 14:35:06,2022-09-13 15:55:11,4,-84
1007,1,2022-09-13 14:37:24,2022-09-13 15:02:30,25,-68
1008,1,2022-09-13 14:46:32,2022-09-13 15:11:38,9,-73
1009,1,2022-09-13 15:04:47,2022-09-13 16:06:38,25,-67
1010,1,2022-09-13 15:13:55,2022-09-13 16:08:56,9,-72
1011,1,2022-09-13 15:25:27,2022-09-13 16:56:56,28,-70
1012,1,2022-09-13 15:57:29,2022-09-13 16:56:56,4,-79
1013,1,2022-09-13 16:04:21,2022-09-13 16:11:14,2,-88
1014,1,2022-09-13 16:08:57,2022-09-13 16:22:40,25,-74
1015,1,2022-09-13 16:13:31,2022-09-13 16:22:40,9,-82
1016,1,2022-09-13 16:13:32,2022-09-13 16:20:22,2,-86
1017,1,2022-09-13 16:22:40,2022-09-13 16:29:32,2,-92
1018,1,2022-09-13 16:24:58,2022-09-13 17:08:20,9,-76
1019,1,2022-09-13 16:24:58,2022-09-13 16:36:24,25,-70
1020,1,2022-09-13 16:31:50,2022-09-13 17:51:36,2,-87
1021,2,2022-09-13 16:58:28,2022-09-13 17:13:59,4,-75
1022,3,2022-09-13 17:02:36,2022-09-13 17:33:35,15,-66
1023,3,2022-09-13 17:02:36,2022-09-13 21:58:39,28,-76
1024,1,2022-09-13 17:15:10,2022-09-13 17:47:03,4,-70
1025,1,2022-09-13 17:35:40,2022-09-13 17:51:37,15,-69
1026,3,2022-09-14 02:53:45,2022-09-14 20:13:20,28,-79
1027,1,2022-09-14 08:32:32,2022-09-14 08:35:41,1,-82
1028,5,2022-09-14 08:35:42,2022-09-14 17:34:09,1,-74
1029,1,2022-09-14 12:24:14,2022-09-14 19:04:26,11,-65
1030,3,2022-09-15 04:00:34,2022-09-15 18:52:49,28,-89
1031,1,2022-09-15 08:35:21,2022-09-15 08:39:35,1,-87
1032,5,2022-09-15 08:39:36,2022-09-15 17:38:31,1,-81
1033,1,2022-09-15 10:54:04,2022-09-15 12:31:50,10,-83
1034,1,2022-09-15 11:00:53,2022-09-15 12:34:06,12,-62
1035,1,2022-09-15 13:05:55,2022-09-15 15:29:02,11,-74
1036,1,2022-09-15 15:31:18,2022-09-15 15:56:21,11,-68
1037,1,2022-09-16 12:11:00,2022-09-16 12:11:49,1,-81
1038,5,2022-09-16 12:11:49,2022-09-16 20:27:27,1,-77
1039,1,2022-09-16 13:01:00,2022-09-16 17:02:18,6,-63
1040,1,2022-09-16 13:10:10,2022-09-16 16:21:23,11,-72
1041,1,2022-09-16 14:04:45,2022-09-16 17:06:51,2,-69
1042,1,2022-09-16 14:45:41,2022-09-16 14:50:14,5,-73
1043,1,2022-09-16 17:22:46,2022-09-16 20:29:06,2,-92
1044,1,2022-09-16 23:33:01,2022-09-17 18:22:36,2,-78
1045,1,2022-09-17 15:52:38,2022-09-17 21:15:26,15,-77
1046,1,2022-09-17 18:24:53,2022-09-17 21:15:26,2,-81
1047,1,2022-09-17 22:42:55,2022-09-18 18:21:14,15,-76
1048,1,2022-09-17 22:42:56,2022-09-17 23:39:45,2,-81
1049,1,2022-09-17 23:42:02,2022-09-18 09:17:10,2,-83
1050,1,2022-09-18 09:19:27,2022-09-18 10:16:17,2,-75
1051,1,2022-09-18 10:18:34,2022-09-18 18:21:14,2,-77
1052,1,2022-09-18 14:01:53,2022-09-18 16:25:14,16,-64
1053,1,2022-09-18 14:04:10,2022-09-18 16:04:44,13,-62
1054,3,2022-09-18 16:06:01,2022-09-18 16:12:10,13,-93
1055,5,2022-09-20 08:22:31,2022-09-20 08:23:03,1,-81
1056,1,2022-09-20 08:23:04,2022-09-20 08:28:38,1,-79
1057,5,2022-09-20 08:28:38,2022-09-20 17:15:10,1,-71
1058,1,2022-09-20 09:53:58,2022-09-20 09:56:14,12,-73
1059,1,2022-09-20 09:58:31,2022-09-20 11:13:43,12,-73
1060,1,2022-09-20 10:23:32,2022-09-20 11:38:48,11,-71
1061,1,2022-09-20 10:28:05,2022-09-20 16:23:55,6,-59
1062,1,2022-09-20 10:30:22,2022-09-20 12:01:37,5,-64
1063,1,2022-09-20 10:34:57,2022-09-20 14:07:17,4,-65
1064,1,2022-09-20 10:34:58,2022-09-20 11:27:24,2,-78
1065,1,2022-09-20 11:16:00,2022-09-20 12:10:44,12,-68
1066,1,2022-09-20 11:16:00,2022-09-20 14:34:41,28,-77
1067,1,2022-09-20 11:29:41,2022-09-20 15:22:29,2,-72
1068,1,2022-09-20 11:41:06,2022-09-20 12:17:36,11,-74
1069,1,2022-09-20 12:03:54,2022-09-20 12:15:19,5,-67
1070,1,2022-09-20 12:13:02,2022-09-20 12:58:53,12,-75
1071,1,2022-09-20 12:17:37,2022-09-20 18:04:07,5,-66
1072,1,2022-09-20 12:19:54,2022-09-20 12:58:54,11,-80
1073,1,2022-09-20 13:14:51,2022-09-20 13:49:03,12,-78
1074,1,2022-09-20 13:14:51,2022-09-20 13:49:04,11,-84
1075,1,2022-09-20 14:23:17,2022-09-20 18:04:07,4,-68
1076,3,2022-09-20 14:40:33,2022-09-20 22:22:57,28,-68
1077,1,2022-09-20 15:06:33,2022-09-20 16:35:19,11,-74
1078,1,2022-09-20 15:24:46,2022-09-20 17:14:02,2,-68
1079,1,2022-09-20 16:26:12,2022-09-20 18:04:07,6,-59
1080,1,2022-09-20 16:37:36,2022-09-20 16:44:26,11,-83
1081,1,2022-09-20 16:46:43,2022-09-20 18:01:50,11,-83
1082,1,2022-09-20 17:16:19,2022-09-20 18:04:08,2,-58
1083,5,2022-09-21 08:08:12,2022-09-21 17:37:21,1,-71
1084,1,2022-09-21 10:52:15,2022-09-21 15:13:52,6,-58
1085,1,2022-09-21 12:05:00,2022-09-21 14:37:27,11,-78
1086,1,2022-09-21 12:30:03,2022-09-21 14:51:07,12,-69
1087,1,2022-09-21 14:39:44,2022-09-21 17:09:52,11,-81
1088,1,2022-09-21 14:53:24,2022-09-21 15:16:09,12,-70
1089,1,2022-09-21 15:16:09,2022-09-21 16:10:43,6,-64
1090,1,2022-09-22 08:06:56,2022-09-22 08:12:04,1,-79
1091,5,2022-09-22 08:12:04,2022-09-22 17:28:54,1,-74
1092,2,2022-09-22 08:53:56,2022-09-22 08:56:31,5,-83
1093,2,2022-09-22 09:04:17,2022-09-22 09:14:38,28,-85
1094,2,2022-09-22 09:17:13,2022-09-22 09:56:00,28,-94
1095,2,2022-09-22 10:03:45,2022-09-22 10:37:22,28,-88
1096,2,2022-09-22 10:39:58,2022-09-22 10:45:10,28,-89
1097,2,2022-09-22 10:47:45,2022-09-22 11:03:16,28,-86
1098,1,2022-09-22 10:50:35,2022-09-22 12:19:23,10,-73
1099,2,2022-09-22 11:11:02,2022-09-22 11:47:14,28,-86
1100,1,2022-09-22 11:20:08,2022-09-22 11:49:45,20,-94
1101,1,2022-09-22 11:20:09,2022-09-22 11:58:54,22,-79
1102,2,2022-09-22 11:44:38,2022-09-22 11:47:15,5,-88
1103,2,2022-09-22 11:44:39,2022-09-22 11:45:11,6,-96
1104,1,2022-09-22 11:45:11,2022-09-22 17:21:08,6,-80
1105,1,2022-09-22 11:47:28,2022-09-22 13:16:51,2,-78
1106,2,2022-09-22 11:49:50,2022-09-22 12:13:06,28,-90
1107,1,2022-09-22 11:52:03,2022-09-22 12:49:01,20,-72
1108,1,2022-09-22 12:10:17,2022-09-22 15:11:02,5,-72
1109,2,2022-09-22 12:15:41,2022-09-22 12:31:12,28,-93
1110,1,2022-09-22 12:21:40,2022-09-22 13:10:01,10,-73
1111,1,2022-09-22 12:21:41,2022-09-22 16:30:56,4,-79
1112,3,2022-09-22 13:13:57,2022-09-22 15:04:10,10,-65
1113,1,2022-09-22 13:19:08,2022-09-22 15:59:01,2,-76
1114,1,2022-09-22 13:28:15,2022-09-22 13:28:51,9,-84
1115,2,2022-09-22 13:28:51,2022-09-22 13:30:32,9,-81
1116,1,2022-09-22 13:30:32,2022-09-22 15:15:37,9,-68
1117,1,2022-09-22 14:29:57,2022-09-22 17:11:59,20,-68
1118,1,2022-09-22 14:32:14,2022-09-22 16:14:59,11,-78
1119,1,2022-09-22 14:36:48,2022-09-22 17:21:08,22,-70
1120,3,2022-09-22 14:52:25,2022-09-22 16:30:46,28,-73
1121,1,2022-09-22 15:04:11,2022-09-22 15:11:02,10,-55
1122,1,2022-09-22 15:13:20,2022-09-22 15:56:43,5,-78
1123,1,2022-09-22 15:22:28,2022-09-22 15:27:02,18,-89
1124,1,2022-09-22 15:29:19,2022-09-22 15:31:36,18,-92
1125,1,2022-09-22 15:33:54,2022-09-22 15:36:11,18,-93
1126,1,2022-09-22 15:38:28,2022-09-22 15:43:02,18,-91
1127,1,2022-09-22 15:47:36,2022-09-22 15:54:26,18,-89
1128,1,2022-09-22 15:56:44,2022-09-22 17:05:09,18,-87
1129,1,2022-09-22 15:59:01,2022-09-22 17:21:09,5,-79
1130,1,2022-09-22 16:01:18,2022-09-22 17:18:51,2,-78
1131,1,2022-09-22 16:17:16,2022-09-22 17:18:51,11,-71
1132,1,2022-09-22 16:30:56,2022-09-22 16:35:30,28,-72
1133,3,2022-09-22 16:36:56,2022-09-22 17:14:16,4,-85
1134,1,2022-09-22 16:37:47,2022-09-22 16:56:01,28,-67
1135,3,2022-09-22 17:01:31,2022-09-22 17:13:49,28,-74
1136,1,2022-09-22 17:09:42,2022-09-22 17:21:09,18,-89
1137,1,2022-09-22 17:14:17,2022-09-22 17:21:09,28,-77
1138,1,2022-09-22 17:14:17,2022-09-22 17:21:10,4,-70
1139,1,2022-09-22 20:50:01,2022-09-23 08:07:13,15,-72
1140,1,2022-09-23 08:11:45,2022-09-23 08:15:51,1,-81
1141,5,2022-09-23 08:15:51,2022-09-23 17:20:27,1,-76
1142,1,2022-09-23 08:25:26,2022-09-23 17:10:57,15,-69
1143,1,2022-09-23 10:12:16,2022-09-23 12:35:32,2,-60
1144,1,2022-09-23 12:05:58,2022-09-23 17:10:57,6,-81
1145,1,2022-09-23 12:58:17,2022-09-23 17:10:58,11,-65
1146,1,2022-09-23 14:13:23,2022-09-23 17:10:58,2,-74
1147,1,2022-09-23 15:37:33,2022-09-23 19:50:13,28,-74
1148,3,2022-09-23 17:11:56,2022-09-23 17:33:43,15,-83
1149,1,2022-09-23 17:24:36,2022-09-23 18:41:57,7,-93
1150,1,2022-09-23 17:33:43,2022-09-23 21:05:09,15,-65
1151,3,2022-09-23 19:51:44,2022-09-23 19:57:54,28,-85
1152,1,2022-09-23 21:07:26,2022-09-24 18:51:26,15,-61
1153,1,2022-09-25 14:03:47,2022-09-25 15:05:08,13,-76
1154,5,2022-09-26 08:09:03,2022-09-26 17:38:06,1,-77
1155,1,2022-09-26 08:36:38,2022-09-26 11:18:06,15,-87
1156,2,2022-09-26 08:45:14,2022-09-26 08:50:25,27,-89
1157,2,2022-09-26 08:53:00,2022-09-26 09:03:21,27,-94
1158,2,2022-09-26 09:05:56,2022-09-26 09:11:07,27,-90
1159,2,2022-09-26 09:13:42,2022-09-26 09:21:28,27,-88
1160,2,2022-09-26 09:24:04,2022-09-26 09:31:49,27,-88
1161,2,2022-09-26 09:37:00,2022-09-26 09:42:10,27,-93
1162,2,2022-09-26 09:44:46,2022-09-26 09:49:56,27,-91
1163,1,2022-09-26 10:05:17,2022-09-26 12:42:19,6,-59
1164,1,2022-09-26 11:18:07,2022-09-26 18:00:54,11,-73
1165,1,2022-09-26 11:20:24,2022-09-26 12:03:36,15,-81
1166,1,2022-09-26 12:08:09,2022-09-26 12:42:19,5,-89
1167,1,2022-09-26 12:08:09,2022-09-26 13:27:47,15,-85
1168,3,2022-09-26 12:11:12,2022-09-26 12:23:30,28,-83
1169,3,2022-09-26 12:48:05,2022-09-26 13:06:32,28,-85
1170,1,2022-09-26 13:30:04,2022-09-26 18:00:54,15,-72
1171,1,2022-09-26 14:26:52,2022-09-26 14:29:09,20,-93
1172,1,2022-09-26 14:29:09,2022-09-26 18:00:54,2,-91
1173,3,2022-09-26 14:51:00,2022-09-26 22:19:52,28,-84
1174,1,2022-09-26 16:18:25,2022-09-26 17:54:04,4,-80
1175,1,2022-09-26 16:18:25,2022-09-26 17:54:04,5,-81
1176,1,2022-09-26 16:20:42,2022-09-26 17:54:04,6,-75
1177,3,2022-09-26 18:01:35,2022-09-26 18:07:44,2,-92
1178,1,2022-09-26 22:12:56,2022-09-27 03:42:28,15,-74
1179,1,2022-09-27 03:44:45,2022-09-27 09:57:51,15,-72
1180,1,2022-09-27 08:21:59,2022-09-27 08:25:05,1,-83
1181,5,2022-09-27 08:25:05,2022-09-27 17:54:10,1,-72
1182,1,2022-09-27 08:51:31,2022-09-27 09:39:25,22,-74
1183,1,2022-09-27 08:53:48,2022-09-27 09:39:26,20,-64
1184,1,2022-09-27 08:56:05,2022-09-27 10:32:04,7,-73
1185,1,2022-09-27 08:56:06,2022-09-27 08:58:22,18,-89
1186,1,2022-09-27 09:00:39,2022-09-27 09:12:04,18,-82
1187,1,2022-09-27 09:02:56,2022-09-27 10:36:40,25,-71
1188,1,2022-09-27 09:02:57,2022-09-27 13:00:35,12,-73
1189,1,2022-09-27 09:14:21,2022-09-27 10:32:04,18,-83
1190,1,2022-09-27 09:23:28,2022-09-27 09:39:26,28,-76
1191,1,2022-09-27 09:41:43,2022-09-27 10:36:41,28,-79
1192,1,2022-09-27 09:41:43,2022-09-27 10:32:05,20,-72
1193,1,2022-09-27 09:41:44,2022-09-27 10:38:58,22,-68
1194,1,2022-09-27 10:00:08,2022-09-27 21:07:44,15,-70
1195,1,2022-09-27 10:18:22,2022-09-27 11:26:57,5,-81
1196,1,2022-09-27 10:27:29,2022-09-27 12:35:27,11,-81
1197,1,2022-09-27 10:29:47,2022-09-27 14:34:06,6,-54
1198,1,2022-09-27 10:34:22,2022-09-27 10:38:59,18,-86
1199,1,2022-09-27 10:34:22,2022-09-27 11:54:24,7,-72
1200,1,2022-09-27 10:34:23,2022-09-27 10:38:59,20,-69
1201,1,2022-09-27 10:34:23,2022-09-27 12:28:36,2,-66
1202,1,2022-09-27 10:41:18,2022-09-27 10:57:16,4,-74
1203,1,2022-09-27 10:52:43,2022-09-27 12:56:01,16,-63
1204,1,2022-09-27 10:59:34,2022-09-27 12:35:27,4,-69
1205,1,2022-09-27 11:29:14,2022-09-27 14:29:31,5,-65
1206,1,2022-09-27 11:56:41,2022-09-27 13:00:35,7,-76
1207,1,2022-09-27 12:30:53,2022-09-27 21:07:45,2,-60
1208,1,2022-09-27 12:37:45,2022-09-27 12:46:53,4,-73
1209,1,2022-09-27 12:37:45,2022-09-27 14:11:16,11,-73
1210,1,2022-09-27 12:49:10,2022-09-27 13:09:43,4,-71
1211,1,2022-09-27 13:12:00,2022-09-27 14:34:06,4,-70
1212,1,2022-09-27 14:13:33,2022-09-27 14:27:14,11,-78
1213,1,2022-09-27 14:24:57,2022-09-27 14:40:57,7,-75
1214,1,2022-09-27 14:29:32,2022-09-27 17:13:42,11,-76
1215,1,2022-09-27 14:31:49,2022-09-27 14:34:07,5,-72
1216,1,2022-09-27 14:59:13,2022-09-27 15:01:31,28,-95
1217,3,2022-09-27 15:01:50,2022-09-27 17:04:46,28,-74
1218,1,2022-09-27 15:37:56,2022-09-27 16:16:40,5,-79
1219,1,2022-09-27 15:37:56,2022-09-27 16:25:51,4,-71
1220,1,2022-09-27 15:37:56,2022-09-27 17:13:42,6,-63
1221,1,2022-09-27 16:18:58,2022-09-27 16:50:55,5,-83
1222,1,2022-09-27 16:28:09,2022-09-27 17:13:43,4,-66
1223,1,2022-09-27 16:53:12,2022-09-27 17:13:43,5,-78
1224,5,2022-09-28 08:28:52,2022-09-28 10:55:43,1,-84
1225,1,2022-09-28 08:28:52,2016-01-01 00:00:00,1,-79
1226,1,2022-09-28 10:06:34,2022-09-28 10:24:45,6,-61
1227,5,2022-09-28 10:55:43,2022-09-28 17:39:35,1,-71
1228,1,2022-09-28 12:22:56,2022-09-28 14:01:05,5,-78
1229,1,2022-09-28 12:22:57,2022-09-28 12:38:53,4,-68
1230,1,2022-09-28 12:22:57,2022-09-28 14:32:59,6,-63
1231,1,2022-09-28 12:41:10,2022-09-28 14:01:06,4,-63
1232,1,2022-09-28 12:59:22,2022-09-28 15:27:33,9,-73
1233,1,2022-09-28 13:26:43,2022-09-28 16:47:10,11,-57
1234,1,2022-09-28 14:03:23,2022-09-28 14:35:15,5,-77
1235,1,2022-09-28 14:03:23,2022-09-28 14:35:16,4,-75
1236,3,2022-09-28 15:18:29,2022-09-28 16:32:19,28,-74
1237,1,2022-09-28 15:29:49,2022-09-28 17:34:56,9,-70
1238,1,2022-09-28 15:54:50,2022-09-28 16:17:35,6,-80
1239,1,2022-09-28 16:01:39,2022-09-28 16:58:33,5,-73
1240,3,2022-09-28 16:19:59,2022-09-28 16:50:48,6,-65
1241,1,2022-09-28 16:49:27,2022-09-28 18:40:49,11,-54
1242,1,2022-09-28 16:51:44,2022-09-28 16:58:34,6,-59
1243,2,2022-09-28 17:15:42,2022-09-28 17:20:53,28,-93
1244,3,2022-09-28 17:21:32,2022-09-28 19:30:39,28,-78
1245,1,2022-09-29 08:20:30,2022-09-29 08:26:35,1,-94
1246,5,2022-09-29 08:26:36,2022-09-29 15:34:56,1,-72
1247,1,2022-09-29 08:36:25,2022-09-29 08:52:20,6,-72
1248,2,2022-09-29 08:41:04,2022-09-29 08:43:40,2,-91
1249,2,2022-09-29 09:43:17,2022-09-29 09:45:52,28,-92
1250,2,2022-09-29 09:51:03,2022-09-29 09:56:14,28,-92
1251,2,2022-09-29 09:58:49,2022-09-29 10:01:25,28,-94
1252,2,2022-09-29 10:04:00,2022-09-29 10:09:11,28,-93
1253,2,2022-09-29 10:11:47,2022-09-29 10:14:22,28,-95
1254,2,2022-09-29 10:22:08,2022-09-29 10:24:44,28,-94
1255,2,2022-09-29 10:27:19,2022-09-29 10:35:05,28,-93
1256,2,2022-09-29 10:53:10,2022-09-29 10:58:21,28,-95
1257,1,2022-09-29 10:55:23,2022-09-29 12:51:36,20,-69
1258,1,2022-09-29 10:55:23,2022-09-29 12:51:37,22,-63
1259,2,2022-09-29 11:00:57,2022-09-29 11:06:07,28,-93
1260,2,2022-09-29 11:21:38,2022-09-29 11:24:14,28,-90
1261,2,2022-09-29 11:26:50,2022-09-29 11:32:02,28,-94
1262,2,2022-09-29 11:44:58,2022-09-29 11:47:34,28,-91
1263,2,2022-09-29 11:50:09,2022-09-29 11:52:45,6,-97
1264,2,2022-09-29 11:57:55,2022-09-29 12:00:31,28,-93
1265,1,2022-09-29 12:01:20,2022-09-29 14:34:09,17,-68
1266,2,2022-09-29 12:03:06,2022-09-29 12:05:42,28,-95
1267,2,2022-09-29 12:10:53,2022-09-29 12:13:28,28,-95
1268,2,2022-09-29 12:16:04,2022-09-29 12:21:14,28,-100
1269,1,2022-09-29 12:19:32,2022-09-29 12:33:14,4,-81
1270,2,2022-09-29 12:21:15,2022-09-29 12:23:51,2,-88
1271,2,2022-09-29 12:23:51,2022-09-29 12:29:02,28,-93
1272,1,2022-09-29 12:24:07,2022-09-29 16:18:42,2,-80
1273,2,2022-09-29 12:31:37,2022-09-29 12:44:34,28,-94
1274,2,2022-09-29 12:52:19,2022-09-29 12:54:55,28,-85
1275,1,2022-09-29 12:58:29,2022-09-29 13:21:20,11,-72
1276,1,2022-09-29 13:23:37,2022-09-29 16:25:31,11,-78
1277,3,2022-09-29 14:52:18,2022-09-29 19:10:36,28,-79
1278,1,2022-09-29 16:27:47,2022-09-29 17:45:01,11,-70
1279,1,2022-09-30 08:25:58,2022-09-30 08:30:22,1,-78
1280,5,2022-09-30 08:30:22,2022-09-30 17:47:12,1,-75
1281,1,2022-09-30 09:11:24,2022-09-30 12:13:44,12,-72
1282,1,2022-09-30 10:24:14,2022-09-30 12:09:11,4,-73
1283,1,2022-09-30 10:56:10,2022-09-30 14:30:22,6,-56
1284,3,2022-09-30 12:04:53,2022-09-30 13:00:12,28,-68
1285,1,2022-09-30 12:11:28,2022-09-30 12:16:01,4,-70
1286,1,2022-09-30 13:17:31,2022-09-30 18:06:30,11,-66
1287,1,2022-09-30 13:38:01,2022-09-30 17:30:07,2,-74
1288,1,2022-09-30 13:51:40,2022-09-30 14:32:39,13,-80
1289,1,2022-09-30 14:32:39,2022-09-30 15:13:40,6,-65
1290,1,2022-09-30 14:34:56,2022-09-30 15:38:42,13,-72
1291,1,2022-09-30 14:57:42,2022-09-30 15:09:06,12,-91
1292,1,2022-09-30 14:59:59,2022-09-30 15:13:40,4,-77
1293,3,2022-09-30 16:41:31,2022-09-30 19:09:09,28,-80
1294,1,2022-09-30 17:34:40,2022-09-30 18:06:31,2,-74
1295,3,2022-10-01 13:04:42,2022-10-02 11:12:58,28,-91
1296,3,2022-10-02 12:02:21,2022-10-02 18:54:19,28,-74
1297,1,2022-10-03 08:13:58,2022-10-03 08:17:36,1,-75
1298,5,2022-10-03 08:17:36,2022-10-03 14:36:58,1,-69
1299,2,2022-10-03 12:04:14,2022-10-03 12:06:49,17,-81
1300,3,2022-10-03 12:19:08,2022-10-03 13:02:10,28,-72
1301,1,2022-10-03 12:41:59,2022-10-03 12:44:16,17,-90
1302,1,2022-10-03 12:57:54,2022-10-03 18:02:41,11,-72
1303,3,2022-10-03 14:40:31,2022-10-03 16:25:07,28,-72
1304,1,2022-10-03 16:15:39,2022-10-03 18:02:41,4,-75
1305,1,2022-10-03 16:15:39,2022-10-03 18:02:42,6,-56
1306,1,2022-10-03 16:15:40,2022-10-03 18:02:42,5,-76
1307,3,2022-10-03 17:08:08,2022-10-03 17:20:26,28,-76
1308,5,2022-10-04 08:27:26,2022-10-04 17:56:30,1,-69
1309,1,2022-10-04 08:55:00,2022-10-04 10:33:02,22,-68
1310,1,2022-10-04 08:57:17,2022-10-04 09:47:23,20,-66
1311,1,2022-10-04 08:59:34,2022-10-04 09:08:41,18,-91
1312,1,2022-10-04 08:59:35,2022-10-04 09:49:40,17,-74
1313,1,2022-10-04 09:13:14,2022-10-04 09:26:53,18,-84
1314,1,2022-10-04 09:29:10,2022-10-04 09:54:15,18,-90
1315,1,2022-10-04 09:40:34,2022-10-04 09:47:24,12,-70
1316,1,2022-10-04 09:49:41,2022-10-04 13:20:55,12,-71
1317,1,2022-10-04 09:49:41,2022-10-04 09:54:15,20,-73
1318,1,2022-10-04 09:51:58,2022-10-04 10:35:20,17,-67
1319,1,2022-10-04 09:56:32,2022-10-04 10:21:37,20,-83
1320,1,2022-10-04 09:58:49,2022-10-04 10:03:23,18,-89
1321,1,2022-10-04 10:05:40,2022-10-04 10:30:45,18,-94
1322,1,2022-10-04 10:12:31,2022-10-04 19:14:14,6,-75
